"id:ID","name",":LABEL"
"pub_journals/corr/abs-1003-0659","Publication of Particle Filtering on the Audio Localization Manifold","ResearchPublication"
"pub_journals/corr/abs-2212-06561","Publication of What is the Best Way to Optimally Parameterize the MPC Cost Function for Vehicle Guidance?","ResearchPublication"
"pub_journals/corr/abs-1212-6810","Publication of Web Analytics for Security Informatics","ResearchPublication"
"pub_journals/corr/abs-2501-12851","Publication of ACEBench: Who Wins the Match Point in Tool Learning?","ResearchPublication"
"pub_journals/corr/abs-1801-00880","Publication of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models.","ResearchPublication"
"pub_journals/corr/abs-2001-04042","Publication of Minimizing Age of Information via Hybrid NOMA/OMA.","ResearchPublication"
"pub_journals/corr/abs-2204-11575","Publication of Deep Reinforcement Learning for Orienteering Problems Based on Decomposition.","ResearchPublication"
"pub_journals/corr/abs-2308-11651","Publication of Distributionally Robust Cross Subject EEG Decoding.","ResearchPublication"
"pub_journals/corr/abs-2005-09927","Publication of Range Conditioned Dilated Convolutions for Scale Invariant 3D Object Detection.","ResearchPublication"
"pub_journals/corr/abs-2412-17099","Publication of Additive and Multiplicative Coinvariant Spaces of Weyl Groups in the Light of Harmonics and Graded Transfer.","ResearchPublication"
"pub_journals/corr/abs-0804-3361","Publication of Recognition of Epileptic EEG Using Probabilistic Neural Network","ResearchPublication"
"pub_journals/corr/abs-1811-09620","Publication of TimbreTron: A WaveNet(CycleGAN(CQT(Audio))) Pipeline for Musical Timbre Transfer.","ResearchPublication"
"pub_journals/corr/abs-2307-00735","Publication of Novelty and Lifted Helpful Actions in Generalized Planning.","ResearchPublication"
"pub_journals/corr/abs-2204-09268","Publication of Uncertainty-based Cross-Modal Retrieval with Probabilistic Representations.","ResearchPublication"
"pub_journals/corr/abs-1802-02049","Publication of A Distance Between Channels: the average error of mismatched channels.","ResearchPublication"
"pub_journals/corr/abs-1010-3685","Publication of The set of realizations of a max-plus linear sequence is semi-polyhedral","ResearchPublication"
"pub_journals/corr/abs-cs-0412007","Publication of Exploring networks with traceroute-like probes: theory and simulations","ResearchPublication"
"pub_journals/corr/abs-1906-06620","Publication of Joint Visual-Textual Embedding for Multimodal Style Search.","ResearchPublication"
"pub_journals/corr/abs-2411-06202","Publication of Advanced Wildfire Prediction in Morocco: Developing a Deep Learning Dataset from Multisource Observations.","ResearchPublication"
"pub_journals/corr/abs-2206-13602","Publication of Molecular Geometry Pretraining with SE(3)-Invariant Denoising Distance Matching.","ResearchPublication"
"pub_journals/corr/abs-2303-12756","Publication of MaskCon: Masked Contrastive Learning for Coarse-Labelled Dataset.","ResearchPublication"
"pub_journals/corr/abs-1302-3946","Publication of Approximating the optimal competitive ratio for an ancient online scheduling problem","ResearchPublication"
"pub_journals/corr/HellmuthFWS15","Publication of Techniques for the Cograph Editing Problem: Module Merge is equivalent to Editing P4s.","ResearchPublication"
"pub_journals/corr/abs-2408-09065","Publication of Linking Robustness and Generalization: A k* Distribution Analysis of Concept Clustering in Latent Space for Vision Models.","ResearchPublication"
"pub_journals/corr/MajumdarMS16","Publication of Compositional Synthesis of Finite State Abstractions.","ResearchPublication"
"pub_journals/corr/abs-2002-03731","Publication of CO-Optimal Transport.","ResearchPublication"
"pub_journals/corr/abs-2305-02397","Publication of Widespread Increases in Future Wildfire Risk to Global Forest Carbon Offset Projects Revealed by Explainable AI.","ResearchPublication"
"pub_journals/corr/abs-2112-00588","Publication of Outlier Detection using AI: A Survey.","ResearchPublication"
"pub_journals/corr/abs-0906-3527","Publication of A universally fastest algorithm for Max 2-Sat, Max 2-CSP, and everything in between","ResearchPublication"
"pub_journals/corr/abs-2007-06371","Publication of Learning and Exploiting Interclass Visual Correlations for Medical Image Classification.","ResearchPublication"
"pub_journals/corr/abs-1805-03642","Publication of Adversarial Contrastive Estimation.","ResearchPublication"
"pub_journals/corr/abs-2402-08299","Publication of Zero Trust Score-based Network-level Access Control in Enterprise Networks.","ResearchPublication"
"pub_journals/corr/abs-2407-02348","Publication of Revisiting Cascaded Ensembles for Efficient Inference.","ResearchPublication"
"pub_journals/corr/abs-2005-13996","Publication of Chaos, Extremism and Optimism: Volume Analysis of Learning in Games.","ResearchPublication"
"pub_journals/corr/abs-1810-06519","Publication of Machine Self-Confidence in Autonomous Systems via Meta-Analysis of Decision Processes.","ResearchPublication"
"pub_journals/corr/abs-2406-06972","Publication of Generative Lifting of Multiview to 3D from Unknown Pose: Wrapping NeRF inside Diffusion.","ResearchPublication"
"pub_journals/corr/ClarkSW15a","Publication of Super-Languages: Developing Languages and Applications with XMF (Second Edition).","ResearchPublication"
"pub_journals/corr/abs-2311-18825","Publication of CAST: Cross-Attention in Space and Time for Video Action Recognition.","ResearchPublication"
"pub_journals/corr/abs-2003-06880","Publication of Grammars for Document Spanners.","ResearchPublication"
"pub_journals/corr/abs-1008-1427","Publication of Optimal Feedback Systems with Analogue Adaptive Transmitters","ResearchPublication"
"pub_journals/corr/abs-2004-05838","Publication of Are fast labeling methods reliable? A case study of computer-aided expert annotations on microscopy slides.","ResearchPublication"
"pub_journals/corr/abs-1907-03246","Publication of An Experimental-based Review of Image Enhancement and Image Restoration Methods for Underwater Imaging.","ResearchPublication"
"pub_journals/corr/abs-2002-02881","Publication of Low Rank Saddle Free Newton: Algorithm and Analysis.","ResearchPublication"
"pub_journals/corr/abs-1910-12908","Publication of Certified Adversarial Robustness for Deep Reinforcement Learning.","ResearchPublication"
"pub_journals/corr/abs-1708-02337","Publication of Unconstrained Face Detection and Open-Set Face Recognition Challenge.","ResearchPublication"
"pub_journals/corr/CarvajalMS14","Publication of Summarisation of Short-Term and Long-Term Videos using Texture and Colour.","ResearchPublication"
"pub_journals/corr/abs-2006-07057","Publication of Linear Time Sinkhorn Divergences using Positive Features.","ResearchPublication"
"pub_journals/corr/abs-2004-08546","Publication of FedNAS: Federated Deep Learning via Neural Architecture Search.","ResearchPublication"
"pub_journals/corr/abs-1911-06476","Publication of Deep Long Audio Inpainting.","ResearchPublication"
"pub_journals/corr/abs-2111-05294","Publication of Lattice structure design optimization under localized linear buckling constraints.","ResearchPublication"
"pub_journals/corr/abs-2311-09559","Publication of Enchancing Semi-Supervised Learning for Extractive Summarization with an LLM-based pseudolabeler.","ResearchPublication"
"pub_journals/corr/abs-2407-14192","Publication of LeKUBE: A Legal Knowledge Update BEnchmark.","ResearchPublication"
"pub_journals/corr/abs-2109-01652","Publication of Finetuned Language Models Are Zero-Shot Learners.","ResearchPublication"
"pub_journals/corr/abs-2308-09360","Publication of Multi-feature concatenation and multi-classifier stacking: an interpretable and generalizable machine learning method for MDD discrimination with rsfMRI.","ResearchPublication"
"pub_journals/corr/abs-1206-3136","Publication of The Glory of the Past and Geometrical Concurrency","ResearchPublication"
"pub_journals/ijdsa/RaniGG22","Publication of Big social data provenance framework for Zero-Information Loss Key-Value Pair (KVP) Database.","ResearchPublication"
"pub_journals/ngc/KingSS95","Publication of Relating Chemical Activity to Structure: An Examination of ILP Successes.","ResearchPublication"
"pub_paper_author_Zoltn_Katona_mobiquitous_2007","Publication of Research by Zoltn Katona at EAI Endorsed Trans. Ubiquitous Environ. 2007","ResearchPublication"
"pub_paper_author_Zoltn_Katona_mobiquitous_2015","Publication of Research by Zoltn Katona at EAI Endorsed Trans. Ubiquitous Environ. 2015","ResearchPublication"
"pub_paper_author_Zoltn_Katona_mobiquitous_2024","Publication of Research by Zoltn Katona at EAI Endorsed Trans. Ubiquitous Environ. 2024","ResearchPublication"
"pub_paper_author_Zoltn_Katona_mobiquitous_2022","Publication of Research by Zoltn Katona at EAI Endorsed Trans. Ubiquitous Environ. 2022","ResearchPublication"
"pub_paper_author_Babak_Rahbarinia_valuetools_2012","Publication of Research by Babak Rahbarinia at EAI Endorsed Trans. Ubiquitous Environ. 2012","ResearchPublication"
"pub_paper_author_Babak_Rahbarinia_valuetools_2014","Publication of Research by Babak Rahbarinia at EAI Endorsed Trans. Ubiquitous Environ. 2014","ResearchPublication"
"pub_paper_author_Babak_Rahbarinia_valuetools_2015","Publication of Research by Babak Rahbarinia at EAI Endorsed Trans. Ubiquitous Environ. 2015","ResearchPublication"
"pub_paper_author_Babak_Rahbarinia_valuetools_2016","Publication of Research by Babak Rahbarinia at EAI Endorsed Trans. Ubiquitous Environ. 2016","ResearchPublication"
"pub_paper_author_Zheyu_Fu_mobiquitous_2022","Publication of Research by Zheyu Fu at EAI Endorsed Trans. Ubiquitous Environ. 2022","ResearchPublication"
"pub_paper_author_Zheyu_Fu_mobiquitous_2016","Publication of Research by Zheyu Fu at EAI Endorsed Trans. Ubiquitous Environ. 2016","ResearchPublication"
"pub_paper_author_Zheyu_Fu_mobiquitous_2007","Publication of Research by Zheyu Fu at EAI Endorsed Trans. Ubiquitous Environ. 2007","ResearchPublication"
"pub_paper_author_Zheyu_Fu_mobiquitous_2024","Publication of Research by Zheyu Fu at EAI Endorsed Trans. Ubiquitous Environ. 2024","ResearchPublication"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2021","Publication of Research by Danilo Vasconcellos Vargas at RLJ 2021","ResearchPublication"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2011","Publication of Research by Danilo Vasconcellos Vargas at RLJ 2011","ResearchPublication"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2024","Publication of Research by Danilo Vasconcellos Vargas at RLJ 2024","ResearchPublication"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2008","Publication of Research by Danilo Vasconcellos Vargas at RLJ 2008","ResearchPublication"
"pub_paper_author_Kezhen_Xie_valuetools_2005","Publication of Research by Kezhen Xie at EAI Endorsed Trans. Ubiquitous Environ. 2005","ResearchPublication"
"pub_paper_author_Kezhen_Xie_valuetools_2014","Publication of Research by Kezhen Xie at EAI Endorsed Trans. Ubiquitous Environ. 2014","ResearchPublication"
"pub_paper_author_Kezhen_Xie_valuetools_2016","Publication of Research by Kezhen Xie at EAI Endorsed Trans. Ubiquitous Environ. 2016","ResearchPublication"
"pub_paper_author_Kezhen_Xie_valuetools_2015","Publication of Research by Kezhen Xie at EAI Endorsed Trans. Ubiquitous Environ. 2015","ResearchPublication"
"pub_paper_author_C._C._Li_rlc_2024","Publication of Research by C. C. Li at RLJ 2024","ResearchPublication"
"pub_paper_author_C._C._Li_rlc_2021","Publication of Research by C. C. Li at RLJ 2021","ResearchPublication"
"pub_paper_author_C._C._Li_rlc_2008","Publication of Research by C. C. Li at RLJ 2008","ResearchPublication"
"pub_paper_author_C._C._Li_rlc_2006","Publication of Research by C. C. Li at RLJ 2006","ResearchPublication"
"pub_paper_author_Nan_Jiang_0008_rlc_2024","Publication of Research by Nan Jiang 0008 at RLJ 2024","ResearchPublication"
"pub_paper_author_Nan_Jiang_0008_rlc_2011","Publication of Research by Nan Jiang 0008 at RLJ 2011","ResearchPublication"
"pub_paper_author_Nan_Jiang_0008_rlc_2006","Publication of Research by Nan Jiang 0008 at RLJ 2006","ResearchPublication"
"pub_paper_author_Nan_Jiang_0008_rlc_2021","Publication of Research by Nan Jiang 0008 at RLJ 2021","ResearchPublication"
"pub_paper_author_Marco_Castellani_0003_rlc_2008","Publication of Research by Marco Castellani 0003 at RLJ 2008","ResearchPublication"
"pub_paper_author_Marco_Castellani_0003_rlc_2024","Publication of Research by Marco Castellani 0003 at RLJ 2024","ResearchPublication"
"pub_paper_author_Marco_Castellani_0003_rlc_2011","Publication of Research by Marco Castellani 0003 at RLJ 2011","ResearchPublication"
"pub_paper_author_Marco_Castellani_0003_rlc_2006","Publication of Research by Marco Castellani 0003 at RLJ 2006","ResearchPublication"
"pub_paper_author_Xiaodong_Zhang_0016_www_2009","Publication of Research by Xiaodong Zhang 0016 at World Wide Web 2009","ResearchPublication"
"pub_paper_author_Xiaodong_Zhang_0016_www_2007","Publication of Research by Xiaodong Zhang 0016 at World Wide Web 2007","ResearchPublication"
"pub_paper_author_Xiaodong_Zhang_0016_www_2013","Publication of Research by Xiaodong Zhang 0016 at World Wide Web 2013","ResearchPublication"
"pub_paper_author_Xiaodong_Zhang_0016_www_2006","Publication of Research by Xiaodong Zhang 0016 at World Wide Web 2006","ResearchPublication"
"pub_paper_author_Chris_McCool_rlc_2008","Publication of Research by Chris McCool at RLJ 2008","ResearchPublication"
"pub_paper_author_Chris_McCool_rlc_2021","Publication of Research by Chris McCool at RLJ 2021","ResearchPublication"
"pub_paper_author_Chris_McCool_rlc_2011","Publication of Research by Chris McCool at RLJ 2011","ResearchPublication"
"pub_paper_author_Chris_McCool_rlc_2024","Publication of Research by Chris McCool at RLJ 2024","ResearchPublication"
