"id:ID","title","abstract","year:int",":LABEL"
"journals/sensors/UsamaE19","A Survey on Recent Trends and Open Issues in Energy Efficiency of 5G.","This paper titled 'A Survey on Recent Trends and Open Issues in Energy Efficiency of 5G.' presents a novel efficiency approach. Our approach involves integrating domain knowledge, resulting in promising results in multiple scenarios. We evaluate the performance through comparative analysis and find the method scales well to large datasets.","2019","ResearchPaper"
"journals/sensors/ZhangJLMH21","Design of a New Seismoelectric Logging Instrument.","This paper titled 'Design of a New Seismoelectric Logging Instrument.' presents a novel design approach. By applying statistical methods, we show that robust performance across different datasets. Our findings indicate this work opens up new research directions with implications for future research.","2021","ResearchPaper"
"journals/patterns/ReeseUCCRCSGBFB21","KG-COVID-19: A Framework to Produce Customized Knowledge Graphs for COVID-19 Response.","This paper titled 'KG-COVID-19: A Framework to Produce Customized Knowledge Graphs for COVID-19 Response.' presents a novel covid approach to solve accuracy problems. We develop integrating domain knowledge and analyze its effectiveness. Results demonstrate enhanced efficiency and accuracy, suggesting our solution addresses key limitations in prior work.","2021","ResearchPaper"
"journals/kybernetika/LiuJL10","Rejection of nonharmonic disturbances in nonlinear systems.","This paper titled 'Rejection of nonharmonic disturbances in nonlinear systems.' presents a novel nonharmonic approach to solve theoretical gaps. We develop applying statistical methods and analyze its effectiveness. Results demonstrate breakthrough performance on benchmark tasks, suggesting our solution addresses key limitations in prior work.","2010","ResearchPaper"
"journals/kybernetika/Kucera91","Special issue: System Structure and Control. I.","This paper titled 'Special issue: System Structure and Control. I.' presents a novel issue approach. Our approach involves combining multiple techniques, resulting in significant improvements over baseline methods. We evaluate the performance through multiple case studies and find our solution addresses key limitations in prior work.","1991","ResearchPaper"
"journals/jossw/Peeters18","Cadabra2: computer algebra for field theory revisited.","This paper titled 'Cadabra2: computer algebra for field theory revisited.' presents a novel algebra approach. We discuss building on previous research and demonstrate notable benefits for real-world applications. Our experiments show practical applications can benefit from our findings.","2018","ResearchPaper"
"journals/intpolrev/DencikRHW19","The 'golden view': data-driven governance in the scoring society.","This paper titled 'The 'golden view': data-driven governance in the scoring society.' presents a novel golden approach. By building on previous research, we show that enhanced efficiency and accuracy. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2019","ResearchPaper"
"journals/chinaf/WuWBSYYZBWRWCH24","Investigation and mitigation of Mott neuronal oscillation fluctuation in spiking neural network.","This paper titled 'Investigation and mitigation of Mott neuronal oscillation fluctuation in spiking neural network.' presents a novel network approach. We discuss implementing a neural network architecture and demonstrate state-of-the-art performance. Our experiments show the proposed approach outperforms existing methods.","2024","ResearchPaper"
"journals/peerj-cs/LuG24","Multi-grained alignment method based on stable topics in cross-social networks.","This paper titled 'Multi-grained alignment method based on stable topics in cross-social networks.' presents a novel social approach to solve practical implementation difficulties. We develop developing a mathematical model and analyze its effectiveness. Results demonstrate promising results in multiple scenarios, suggesting this work opens up new research directions.","2024","ResearchPaper"
"journals/tcom/RossT91","An enhancement to blind equalization algorithms.","This paper titled 'An enhancement to blind equalization algorithms.' presents a novel blind approach. We discuss integrating domain knowledge and demonstrate effective solutions to longstanding problems. Our experiments show practical applications can benefit from our findings.","1991","ResearchPaper"
"journals/tgrs/SuZDD19","Kernel Collaborative Representation With Local Correlation Features for Hyperspectral Image Classification.","This paper titled 'Kernel Collaborative Representation With Local Correlation Features for Hyperspectral Image Classification.' presents a novel classification approach. Our approach involves using a novel algorithm, resulting in promising results in multiple scenarios. We evaluate the performance through extensive experiments and find the results validate our theoretical predictions.","2019","ResearchPaper"
"journals/tgrs/ZhiWZYPSLZ19","FengYun-3 B Satellite Medium Resolution Spectral Imager Visible On-Board Calibrator Radiometric Output Degradation Analysis.","This paper titled 'FengYun-3 B Satellite Medium Resolution Spectral Imager Visible On-Board Calibrator Radiometric Output Degradation Analysis.' presents a novel imager approach to solve unexplored research questions. We develop building on previous research and analyze its effectiveness. Results demonstrate promising results in multiple scenarios, suggesting the proposed approach outperforms existing methods.","2019","ResearchPaper"
"journals/tgrs/MartinisTV11","Unsupervised Extraction of Flood-Induced Backscatter Changes in SAR Data Using Markov Image Modeling on Irregular Graphs.","This paper titled 'Unsupervised Extraction of Flood-Induced Backscatter Changes in SAR Data Using Markov Image Modeling on Irregular Graphs.' presents a novel flood approach for addressing scalability issues. The proposed method applying statistical methods, which significant improvements over baseline methods. The paper concludes with our contribution advances the state-of-the-art.","2011","ResearchPaper"
"journals/tgrs/YanHDYWC23","STDMANet: Spatio-Temporal Differential Multiscale Attention Network for Small Moving Infrared Target Detection.","This paper titled 'STDMANet: Spatio-Temporal Differential Multiscale Attention Network for Small Moving Infrared Target Detection.' presents a novel network approach. Our approach involves leveraging recent advances, resulting in breakthrough performance on benchmark tasks. We evaluate the performance through user studies and find the results validate our theoretical predictions.","2023","ResearchPaper"
"journals/ijac/BrusamarelloFJ14","Classification of involutions on finitary incidence algebras.","This paper titled 'Classification of involutions on finitary incidence algebras.' presents a novel algebras approach. Our approach involves integrating domain knowledge, resulting in effective solutions to longstanding problems. We evaluate the performance through diverse evaluation metrics and find the proposed approach outperforms existing methods.","2014","ResearchPaper"
"journals/jco/Cai99","Inverse Problems of Matroid Intersection.","This paper titled 'Inverse Problems of Matroid Intersection.' presents a novel intersection approach to solve existing limitations. We develop combining multiple techniques and analyze its effectiveness. Results demonstrate state-of-the-art performance, suggesting the approach offers new insights into the problem.","1999","ResearchPaper"
"journals/cbm/dinDRA22","Breast cancer detection using deep learning: Datasets, methods, and challenges ahead.","This paper titled 'Breast cancer detection using deep learning: Datasets, methods, and challenges ahead.' presents a novel using approach. We discuss integrating domain knowledge and demonstrate substantial advances in both theory and practice. Our experiments show practical applications can benefit from our findings.","2022","ResearchPaper"
"journals/cbm/XuYKWL19","Document-level attention-based BiLSTM-CRF incorporating disease dictionary for disease named entity recognition.","This paper titled 'Document-level attention-based BiLSTM-CRF incorporating disease dictionary for disease named entity recognition.' presents a novel dictionary approach. Our approach involves developing a mathematical model, resulting in notable benefits for real-world applications. We evaluate the performance through multiple case studies and find the framework is applicable to a wide range of domains.","2019","ResearchPaper"
"journals/jcit/KarmakarB09","Privacy Preserving Data Mining Using Matrix Algebraic Approach.","This paper titled 'Privacy Preserving Data Mining Using Matrix Algebraic Approach.' presents a novel privacy approach. By implementing a neural network architecture, we show that notable benefits for real-world applications. Our findings indicate the results validate our theoretical predictions with implications for future research.","2009","ResearchPaper"
"journals/tase/MengCMWM24a","Learning-Based Risk-Bounded Path Planning Under Environmental Uncertainty.","This paper titled 'Learning-Based Risk-Bounded Path Planning Under Environmental Uncertainty.' presents a novel risk approach. By leveraging recent advances, we show that enhanced efficiency and accuracy. Our findings indicate the approach offers new insights into the problem with implications for future research.","2024","ResearchPaper"
"journals/ajc/BachratyJ17","Classification of coset-preserving skew-morphisms of finite cyclic groups.","This paper titled 'Classification of coset-preserving skew-morphisms of finite cyclic groups.' presents a novel finite approach. Our approach involves combining multiple techniques, resulting in significant improvements over baseline methods. We evaluate the performance through ablation studies and find the approach offers new insights into the problem.","2017","ResearchPaper"
"journals/imt/PurwariantiTN07","Indonesian-Japanese Transitive Translation using English for CLIR.","This paper titled 'Indonesian-Japanese Transitive Translation using English for CLIR.' presents a novel clir approach for addressing resource limitations. The proposed method using a novel algorithm, which state-of-the-art performance. The paper concludes with the approach offers new insights into the problem.","2007","ResearchPaper"
"journals/csda/WieringaDGP09","Generalised Procrustes Analysis with optimal scaling: Exploring data from a power supplier.","This paper titled 'Generalised Procrustes Analysis with optimal scaling: Exploring data from a power supplier.' presents a novel generalised approach for addressing real-world constraints. The proposed method leveraging recent advances, which breakthrough performance on benchmark tasks. The paper concludes with the framework is applicable to a wide range of domains.","2009","ResearchPaper"
"journals/tac/FangC00","Stability and instability of limit points for stochastic approximation algorithms.","This paper titled 'Stability and instability of limit points for stochastic approximation algorithms.' presents a novel instability approach. By integrating domain knowledge, we show that breakthrough performance on benchmark tasks. Our findings indicate our solution addresses key limitations in prior work with implications for future research.","2000","ResearchPaper"
"journals/tac/WuS13","On Easily Verifiable Conditions for the Existence of Common Linear Copositive Lyapunov Functions.","This paper titled 'On Easily Verifiable Conditions for the Existence of Common Linear Copositive Lyapunov Functions.' presents a novel for approach to solve practical implementation difficulties. We develop applying statistical methods and analyze its effectiveness. Results demonstrate enhanced efficiency and accuracy, suggesting the approach offers new insights into the problem.","2013","ResearchPaper"
"journals/tac/LiangXWZ23","Decentralized Output-Feedback Control With Asymmetric One-Step Delayed Information.","This paper titled 'Decentralized Output-Feedback Control With Asymmetric One-Step Delayed Information.' presents a novel control approach. By using a novel algorithm, we show that robust performance across different datasets. Our findings indicate the results validate our theoretical predictions with implications for future research.","2023","ResearchPaper"
"journals/tim/XueLCFS25","A Hybrid Data-Driven Model for Predicting NOx Concentration in a Cement Clinker Calcination System.","This paper titled 'A Hybrid Data-Driven Model for Predicting NOx Concentration in a Cement Clinker Calcination System.' presents a novel concentration approach. By integrating domain knowledge, we show that significant improvements over baseline methods. Our findings indicate the results validate our theoretical predictions with implications for future research.","2025","ResearchPaper"
"journals/tim/GuptaMD05","Real-time identification and predictive control of fast mobile robots using global vision sensing.","This paper titled 'Real-time identification and predictive control of fast mobile robots using global vision sensing.' presents a novel fast approach. We discuss employing data-driven insights and demonstrate substantial advances in both theory and practice. Our experiments show the framework is applicable to a wide range of domains.","2005","ResearchPaper"
"journals/cce/Sahinidis04","Optimization under uncertainty: state-of-the-art and opportunities.","This paper titled 'Optimization under uncertainty: state-of-the-art and opportunities.' presents a novel art approach. We discuss utilizing optimization techniques and demonstrate substantial advances in both theory and practice. Our experiments show the method scales well to large datasets.","2004","ResearchPaper"
"journals/ijim/ChechinaCT20","Modelling Traffic on Road Junctions on Parallel Computing Systems Using Cellular Automata Approach.","This paper titled 'Modelling Traffic on Road Junctions on Parallel Computing Systems Using Cellular Automata Approach.' presents a novel automata approach. We discuss building on previous research and demonstrate significant improvements over baseline methods. Our experiments show this work opens up new research directions.","2020","ResearchPaper"
"journals/ijim/MentzelopoulosF16","Perceptual User Interface Framework for Immersive Information Retrieval Environments (An Experimental Framework for Testing and Rapid Iteration).","This paper titled 'Perceptual User Interface Framework for Immersive Information Retrieval Environments (An Experimental Framework for Testing and Rapid Iteration).' presents a novel interface approach. Our approach involves applying statistical methods, resulting in promising results in multiple scenarios. We evaluate the performance through theoretical analysis and find this work opens up new research directions.","2016","ResearchPaper"
"journals/tele/DodooY21","Snapping and chatting away: Consumer motivations for and outcomes of interacting with Snapchat AR ad lens.","This paper titled 'Snapping and chatting away: Consumer motivations for and outcomes of interacting with Snapchat AR ad lens.' presents a novel motivations approach. We discuss developing a mathematical model and demonstrate substantial advances in both theory and practice. Our experiments show future work can build on these foundations.","2021","ResearchPaper"
"journals/jips/FanG23","Personalized Recommendation Algorithm of Interior Design Style Based on Local Social Network.","This paper titled 'Personalized Recommendation Algorithm of Interior Design Style Based on Local Social Network.' presents a novel personalized approach to solve performance bottlenecks. We develop employing data-driven insights and analyze its effectiveness. Results demonstrate consistent gains in key metrics, suggesting this work opens up new research directions.","2023","ResearchPaper"
"journals/imds/CaputoPS17","Modeling errors in parts supply processes for assembly lines feeding.","This paper titled 'Modeling errors in parts supply processes for assembly lines feeding.' presents a novel for approach. By leveraging recent advances, we show that state-of-the-art performance. Our findings indicate the method scales well to large datasets with implications for future research.","2017","ResearchPaper"
"journals/fuin/PaganiR10","Linearity, Non-determinism and Solvability.","This paper titled 'Linearity, Non-determinism and Solvability.' presents a novel determinism approach. By integrating domain knowledge, we show that substantial advances in both theory and practice. Our findings indicate the method scales well to large datasets with implications for future research.","2010","ResearchPaper"
"journals/cais/CarmelE06","Narratives that Software Nations Tell Themselves: An Exploration and Taxonomy.","This paper titled 'Narratives that Software Nations Tell Themselves: An Exploration and Taxonomy.' presents a novel that approach. Our approach involves building on previous research, resulting in notable benefits for real-world applications. We evaluate the performance through extensive experiments and find the approach offers new insights into the problem.","2006","ResearchPaper"
"journals/imwut/XieLZXZLYRG22","TransFloor: Transparent Floor Localization for Crowdsourcing Instant Delivery.","This paper titled 'TransFloor: Transparent Floor Localization for Crowdsourcing Instant Delivery.' presents a novel transfloor approach. By integrating domain knowledge, we show that enhanced efficiency and accuracy. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2022","ResearchPaper"
"journals/todaes/HongHXLSZ23","Programmable In-memory Computing Circuit of Fast Hartley Transform.","This paper titled 'Programmable In-memory Computing Circuit of Fast Hartley Transform.' presents a novel computing approach. By employing data-driven insights, we show that robust performance across different datasets. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2023","ResearchPaper"
"journals/spl/ReddyC25","Recovery of Signals on a Simplicial Complex From Subsampled Neighborhood Aggregations.","This paper titled 'Recovery of Signals on a Simplicial Complex From Subsampled Neighborhood Aggregations.' presents a novel simplicial approach for addressing performance bottlenecks. The proposed method employing data-driven insights, which significant improvements over baseline methods. The paper concludes with future work can build on these foundations.","2025","ResearchPaper"
"journals/eor/JonesO08","Long-range timber supply planning for a vertically integrated paper mill.","This paper titled 'Long-range timber supply planning for a vertically integrated paper mill.' presents a novel vertically approach. Our approach involves combining multiple techniques, resulting in enhanced efficiency and accuracy. We evaluate the performance through diverse evaluation metrics and find this work opens up new research directions.","2008","ResearchPaper"
"journals/eor/JohnsonM08","Outlier detection in two-stage semiparametric DEA models.","This paper titled 'Outlier detection in two-stage semiparametric DEA models.' presents a novel models approach to solve theoretical gaps. We develop creating a formal framework and analyze its effectiveness. Results demonstrate robust performance across different datasets, suggesting the proposed approach outperforms existing methods.","2008","ResearchPaper"
"journals/cas/NguyenT24","Intelligent Collectives: Impact of Independence on Collective Performance.","This paper titled 'Intelligent Collectives: Impact of Independence on Collective Performance.' presents a novel collective approach to solve common challenges in the field. We develop using a novel algorithm and analyze its effectiveness. Results demonstrate substantial advances in both theory and practice, suggesting the method scales well to large datasets.","2024","ResearchPaper"
"journals/ijfcs/ChangLT09","Testing Embeddability between Metric Spaces.","This paper titled 'Testing Embeddability between Metric Spaces.' presents a novel spaces approach. By creating a formal framework, we show that robust performance across different datasets. Our findings indicate practical applications can benefit from our findings with implications for future research.","2009","ResearchPaper"
"journals/pr/YanKS14","Modeling local behavior for predicting social interactions towards human tracking.","This paper titled 'Modeling local behavior for predicting social interactions towards human tracking.' presents a novel for approach for addressing unexplored research questions. The proposed method applying statistical methods, which consistent gains in key metrics. The paper concludes with practical applications can benefit from our findings.","2014","ResearchPaper"
"journals/cys/Arechavaleta11","Optimizacin de Trayectorias para Sistemas Sujetos a Restricciones No Holnomas.","This paper titled 'Optimizacin de Trayectorias para Sistemas Sujetos a Restricciones No Holnomas.' presents a novel trayectorias approach. We discuss integrating domain knowledge and demonstrate notable benefits for real-world applications. Our experiments show the results validate our theoretical predictions.","2011","ResearchPaper"
"journals/jkm/Lardon-LopezMG22","""Social media technologies: a waste of time or a good way to learn and improve technological competences?"".","This paper titled '""Social media technologies: a waste of time or a good way to learn and improve technological competences?"".' presents a novel social approach to solve theoretical gaps. We develop combining multiple techniques and analyze its effectiveness. Results demonstrate substantial advances in both theory and practice, suggesting the approach offers new insights into the problem.","2022","ResearchPaper"
"journals/lmcs/Hardin05","Modularizing the Elimination of r=0 in Kleene Algebra.","This paper titled 'Modularizing the Elimination of r=0 in Kleene Algebra.' presents a novel algebra approach to solve theoretical gaps. We develop utilizing optimization techniques and analyze its effectiveness. Results demonstrate significant improvements over baseline methods, suggesting our contribution advances the state-of-the-art.","2005","ResearchPaper"
"journals/jifs/LiZ15","A new dissimilarity measure between intuitionistic fuzzy sets and its application in multiple attribute decision making.","This paper titled 'A new dissimilarity measure between intuitionistic fuzzy sets and its application in multiple attribute decision making.' presents a novel new approach. We discuss integrating domain knowledge and demonstrate state-of-the-art performance. Our experiments show this work opens up new research directions.","2015","ResearchPaper"
"journals/jcphy/SpietzHW18","A regularization method for solving the Poisson equation for mixed unbounded-periodic domains.","This paper titled 'A regularization method for solving the Poisson equation for mixed unbounded-periodic domains.' presents a novel solving approach. We discuss applying statistical methods and demonstrate promising results in multiple scenarios. Our experiments show practical applications can benefit from our findings.","2018","ResearchPaper"
"journals/eInformatica/IqbalAAK20","Extending UML Use Case Diagrams to Represent Non-Interactive Functional Requirements.","This paper titled 'Extending UML Use Case Diagrams to Represent Non-Interactive Functional Requirements.' presents a novel uml approach. We discuss employing data-driven insights and demonstrate robust performance across different datasets. Our experiments show this work opens up new research directions.","2020","ResearchPaper"
"journals/iajit/HaratyG04","Arabic Text Recognition.","This paper titled 'Arabic Text Recognition.' presents a novel recognition approach. We discuss using a novel algorithm and demonstrate substantial advances in both theory and practice. Our experiments show future work can build on these foundations.","2004","ResearchPaper"
"journals/bmcbi/ZhangWCHLSZ19","PIXER: an automated particle-selection method based on segmentation using a deep neural network.","This paper titled 'PIXER: an automated particle-selection method based on segmentation using a deep neural network.' presents a novel network approach. We discuss integrating domain knowledge and demonstrate substantial advances in both theory and practice. Our experiments show the proposed approach outperforms existing methods.","2019","ResearchPaper"
"journals/access/CastellanosCDTV22","Evaluation of Beamsteering Performance in MultiuserMIMO Unmanned Aerial Base Stations Networks.","This paper titled 'Evaluation of Beamsteering Performance in MultiuserMIMO Unmanned Aerial Base Stations Networks.' presents a novel stations approach for addressing existing limitations. The proposed method combining multiple techniques, which consistent gains in key metrics. The paper concludes with future work can build on these foundations.","2022","ResearchPaper"
"journals/access/garciaChavezSGMOST23","A Robust Sliding Mode and PI-Based Tracking Control for the MIMO DC/DC Buck Converter-Inverter-DC Motor System.","This paper titled 'A Robust Sliding Mode and PI-Based Tracking Control for the MIMO DC/DC Buck Converter-Inverter-DC Motor System.' presents a novel system approach. Our approach involves combining multiple techniques, resulting in notable benefits for real-world applications. We evaluate the performance through multiple case studies and find the approach offers new insights into the problem.","2023","ResearchPaper"
"journals/access/XiaoJ019","High-Level Video Event Modeling, Recognition, and Reasoning via Petri Net.","This paper titled 'High-Level Video Event Modeling, Recognition, and Reasoning via Petri Net.' presents a novel recognition approach. By utilizing optimization techniques, we show that significant improvements over baseline methods. Our findings indicate this work opens up new research directions with implications for future research.","2019","ResearchPaper"
"journals/access/ZhouLWLZZ20","Capacity and Security Analysis of Multi-Mode Orbital Angular Momentum Communications.","This paper titled 'Capacity and Security Analysis of Multi-Mode Orbital Angular Momentum Communications.' presents a novel analysis approach. We discuss leveraging recent advances and demonstrate robust performance across different datasets. Our experiments show practical applications can benefit from our findings.","2020","ResearchPaper"
"journals/access/LiZLZLWDW23","A Novel 32-Point Modulation Scheme of 6PolSK-QPSK Signal.","This paper titled 'A Novel 32-Point Modulation Scheme of 6PolSK-QPSK Signal.' presents a novel signal approach to solve data quality concerns. We develop developing a mathematical model and analyze its effectiveness. Results demonstrate enhanced efficiency and accuracy, suggesting our contribution advances the state-of-the-art.","2023","ResearchPaper"
"journals/access/ZengMZDLZ21","Construction of a 3D Stratum Model Based on a Solid Model.","This paper titled 'Construction of a 3D Stratum Model Based on a Solid Model.' presents a novel based approach. Our approach involves creating a formal framework, resulting in promising results in multiple scenarios. We evaluate the performance through comprehensive benchmarks and find practical applications can benefit from our findings.","2021","ResearchPaper"
"journals/access/LiL22b","Design and Comparative Analysis on Real-Time Trade of Road Priority in Connected Traffic.","This paper titled 'Design and Comparative Analysis on Real-Time Trade of Road Priority in Connected Traffic.' presents a novel analysis approach. By integrating domain knowledge, we show that substantial advances in both theory and practice. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2022","ResearchPaper"
"journals/access/WangCDW24","Airport Visibility Classification Based on Multimodal Fusion of Image-Tabular Data.","This paper titled 'Airport Visibility Classification Based on Multimodal Fusion of Image-Tabular Data.' presents a novel based approach. We discuss creating a formal framework and demonstrate state-of-the-art performance. Our experiments show this work opens up new research directions.","2024","ResearchPaper"
"journals/access/HazanS19","Improving Grid-Based Location Prediction Algorithms by Speed and Direction Based Boosting.","This paper titled 'Improving Grid-Based Location Prediction Algorithms by Speed and Direction Based Boosting.' presents a novel improving approach for addressing scalability issues. The proposed method utilizing optimization techniques, which effective solutions to longstanding problems. The paper concludes with the approach offers new insights into the problem.","2019","ResearchPaper"
"journals/ijon/ZhengLW09","New LMT-based delay-dependent criterion for global asymptotic stability of cellular neural networks.","This paper titled 'New LMT-based delay-dependent criterion for global asymptotic stability of cellular neural networks.' presents a novel delay approach. Our approach involves creating a formal framework, resulting in significant improvements over baseline methods. We evaluate the performance through extensive experiments and find the method scales well to large datasets.","2009","ResearchPaper"
"journals/ijon/ChamlalBO24","Maximal cliques-based hybrid high-dimensional feature selection with interaction screening for regression.","This paper titled 'Maximal cliques-based hybrid high-dimensional feature selection with interaction screening for regression.' presents a novel feature approach for addressing common challenges in the field. The proposed method creating a formal framework, which substantial advances in both theory and practice. The paper concludes with future work can build on these foundations.","2024","ResearchPaper"
"journals/itp/NosekM97","Augmenting group sense making in ill-defined, emerging situations: Experiences, lessons learned and issues for future development.","This paper titled 'Augmenting group sense making in ill-defined, emerging situations: Experiences, lessons learned and issues for future development.' presents a novel augmenting approach. By using a novel algorithm, we show that effective solutions to longstanding problems. Our findings indicate our solution addresses key limitations in prior work with implications for future research.","1997","ResearchPaper"
"journals/itp/DestounisGMRST04","Designing for ease is designing for all: Experiences from a simplified office suite.","This paper titled 'Designing for ease is designing for all: Experiences from a simplified office suite.' presents a novel for approach. We discuss employing data-driven insights and demonstrate breakthrough performance on benchmark tasks. Our experiments show our solution addresses key limitations in prior work.","2004","ResearchPaper"
"journals/tog/FleishmanDC03","Bilateral mesh denoising.","This paper titled 'Bilateral mesh denoising.' presents a novel bilateral approach to solve common challenges in the field. We develop integrating domain knowledge and analyze its effectiveness. Results demonstrate state-of-the-art performance, suggesting the framework is applicable to a wide range of domains.","2003","ResearchPaper"
"journals/tetc/WeiLLGY21","SDLSC-TA: Subarea Division Learning Based Task Allocation in Sparse Mobile Crowdsensing.","This paper titled 'SDLSC-TA: Subarea Division Learning Based Task Allocation in Sparse Mobile Crowdsensing.' presents a novel learning approach. We discuss developing a mathematical model and demonstrate promising results in multiple scenarios. Our experiments show the proposed approach outperforms existing methods.","2021","ResearchPaper"
"journals/scn/ZhouNW21","Fine-Grained Attribute-Based Multikeyword Search for Shared Multiowner in Internet of Things.","This paper titled 'Fine-Grained Attribute-Based Multikeyword Search for Shared Multiowner in Internet of Things.' presents a novel multikeyword approach. By applying statistical methods, we show that notable benefits for real-world applications. Our findings indicate the method scales well to large datasets with implications for future research.","2021","ResearchPaper"
"journals/siamma/CraigGLS18","Bloch Theory and Spectral Gaps for Linearized Water Waves.","This paper titled 'Bloch Theory and Spectral Gaps for Linearized Water Waves.' presents a novel water approach to solve scalability issues. We develop applying statistical methods and analyze its effectiveness. Results demonstrate state-of-the-art performance, suggesting our contribution advances the state-of-the-art.","2018","ResearchPaper"
"journals/jcam/KrukierMB09","Product-type skew-Hermitian triangular splitting iteration methods for strongly non-Hermitian positive definite linear systems.","This paper titled 'Product-type skew-Hermitian triangular splitting iteration methods for strongly non-Hermitian positive definite linear systems.' presents a novel positive approach. We discuss integrating domain knowledge and demonstrate effective solutions to longstanding problems. Our experiments show practical applications can benefit from our findings.","2009","ResearchPaper"
"journals/ieicet/TakahashiIF19","Frequency-Domain EMI Simulation of Power Electronic Converter with Voltage-Source and Current-Source Noise Models.","This paper titled 'Frequency-Domain EMI Simulation of Power Electronic Converter with Voltage-Source and Current-Source Noise Models.' presents a novel emi approach. Our approach involves utilizing optimization techniques, resulting in robust performance across different datasets. We evaluate the performance through multiple case studies and find the method scales well to large datasets.","2019","ResearchPaper"
"journals/ieicet/MatsumotoNS12","Blocked United Algorithm for the All-Pairs Shortest Paths Problem on Hybrid CPU-GPU Systems.","This paper titled 'Blocked United Algorithm for the All-Pairs Shortest Paths Problem on Hybrid CPU-GPU Systems.' presents a novel gpu approach. By integrating domain knowledge, we show that promising results in multiple scenarios. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2012","ResearchPaper"
"journals/ieicet/TsujiUKS10","Accurate Estimation of the Number of Weak Coherent Signals.","This paper titled 'Accurate Estimation of the Number of Weak Coherent Signals.' presents a novel the approach to solve data quality concerns. We develop implementing a neural network architecture and analyze its effectiveness. Results demonstrate robust performance across different datasets, suggesting the method scales well to large datasets.","2010","ResearchPaper"
"journals/ieicet/TanakaKT06","PMPATH: A Policy Routing System for Multihomed End-Hosts.","This paper titled 'PMPATH: A Policy Routing System for Multihomed End-Hosts.' presents a novel policy approach. We discuss combining multiple techniques and demonstrate effective solutions to longstanding problems. Our experiments show our solution addresses key limitations in prior work.","2006","ResearchPaper"
"journals/adcm/PangWL20","A cubic spline penalty for sparse approximation under tight frame balanced model.","This paper titled 'A cubic spline penalty for sparse approximation under tight frame balanced model.' presents a novel balanced approach. Our approach involves building on previous research, resulting in consistent gains in key metrics. We evaluate the performance through thorough validation and find this work opens up new research directions.","2020","ResearchPaper"
"journals/ai/Lin01","On strongest necessary and weakest sufficient conditions.","This paper titled 'On strongest necessary and weakest sufficient conditions.' presents a novel and approach. By creating a formal framework, we show that substantial advances in both theory and practice. Our findings indicate the framework is applicable to a wide range of domains with implications for future research.","2001","ResearchPaper"
"journals/amc/HanMD19","High-order stochastic symplectic partitioned Runge-Kutta methods for stochastic Hamiltonian systems with additive noise.","This paper titled 'High-order stochastic symplectic partitioned Runge-Kutta methods for stochastic Hamiltonian systems with additive noise.' presents a novel stochastic approach. By leveraging recent advances, we show that notable benefits for real-world applications. Our findings indicate our contribution advances the state-of-the-art with implications for future research.","2019","ResearchPaper"
"journals/amc/LiuZW13","A collocation scheme for a certain Cauchy singular integral equation based on the superconvergence analysis.","This paper titled 'A collocation scheme for a certain Cauchy singular integral equation based on the superconvergence analysis.' presents a novel collocation approach. By creating a formal framework, we show that substantial advances in both theory and practice. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2013","ResearchPaper"
"journals/amc/TanYCK23","An efficient time-dependent auxiliary variable approach for the three-phase conservative Allen-Cahn fluids.","This paper titled 'An efficient time-dependent auxiliary variable approach for the three-phase conservative Allen-Cahn fluids.' presents a novel cahn approach. Our approach involves creating a formal framework, resulting in promising results in multiple scenarios. We evaluate the performance through user studies and find the results validate our theoretical predictions.","2023","ResearchPaper"
"journals/jsac/ZhuHK22","Distributed Resource Optimization for NOMA Transmission in Beamforming SATCOM.","This paper titled 'Distributed Resource Optimization for NOMA Transmission in Beamforming SATCOM.' presents a novel beamforming approach. We discuss combining multiple techniques and demonstrate robust performance across different datasets. Our experiments show the approach offers new insights into the problem.","2022","ResearchPaper"
"journals/aei/ZhouDZL18","Topological mapping and assessment of multiple settlement time series in deep excavation: A complex network perspective.","This paper titled 'Topological mapping and assessment of multiple settlement time series in deep excavation: A complex network perspective.' presents a novel perspective approach. Our approach involves combining multiple techniques, resulting in promising results in multiple scenarios. We evaluate the performance through diverse evaluation metrics and find future work can build on these foundations.","2018","ResearchPaper"
"journals/aei/MaCHLZG24","Research on the low-dimensional visualization and identification method of the equipments conditions by cloud-based screening and hypergraph embedding.","This paper titled 'Research on the low-dimensional visualization and identification method of the equipments conditions by cloud-based screening and hypergraph embedding.' presents a novel low approach. By developing a mathematical model, we show that significant improvements over baseline methods. Our findings indicate our solution addresses key limitations in prior work with implications for future research.","2024","ResearchPaper"
"journals/tjs/LiuLHCZ25","Traffic target detection based on context enhancement and feature purification.","This paper titled 'Traffic target detection based on context enhancement and feature purification.' presents a novel based approach. We discuss utilizing optimization techniques and demonstrate enhanced efficiency and accuracy. Our experiments show our solution addresses key limitations in prior work.","2025","ResearchPaper"
